No.,Time,,Time 1,Time 2,Delay,,Rata2 Delay,,delay 1,delay 2,var delay,,tot var,Jitter
5968,38.626684,,38.626684,38.626751,6.7E-05,,,,6.7E-05,0.000323,0.000256,,,
5969,38.626751,,38.626751,38.627074,0.000323,,,,0.000323,0.000151,-0.000172,,,
5970,38.627074,,38.627074,38.627225,0.000151,,,,0.000151,6.1E-05,-9E-05,,,
5971,38.627225,,38.627225,38.627286,6.1E-05,,,,6.1E-05,4.9E-05,-1.2E-05,,,
5972,38.627286,,38.627286,38.627335,4.9E-05,,,,4.9E-05,0.009344,0.009295,,,
5973,38.627335,,38.627335,38.636679,0.009344,,,,0.009344,0.000222,-0.009122,,,
5974,38.636679,,38.636679,38.636901,0.000222,,,,0.000222,0.015334,0.015112,,,
5975,38.636901,,38.636901,38.652235,0.015334,,,,0.015334,0.031742,0.016408,,,
5976,38.652235,,38.652235,38.683977,0.031742,,,,0.031742,0.004447,-0.027295,,,
5977,38.683977,,38.683977,38.688424,0.004447,,,,0.004447,0.000277,-0.00417,,,
5978,38.688424,,38.688424,38.688701,0.000277,,,,0.000277,0.000213,-6.4E-05,,,
5979,38.688701,,38.688701,38.688914,0.000213,,,,0.000213,6.6E-05,-0.000147,,,
5980,38.688914,,38.688914,38.68898,6.6E-05,,,,6.6E-05,0.026034,0.025968,,,
5981,38.68898,,38.68898,38.715014,0.026034,,,,0.026034,0.029948,0.003914,,,
5982,38.715014,,38.715014,38.744962,0.029948,,,,0.029948,0.003288,-0.02666,,,
5983,38.744962,,38.744962,38.74825,0.003288,,,,0.003288,0.010124,0.006836,,,
5984,38.74825,,38.74825,38.758374,0.010124,,,,0.010124,0.000232,-0.009892,,,
5985,38.758374,,38.758374,38.758606,0.000232,,,,0.000232,0.000137,-9.5E-05,,,
5986,38.758606,,38.758606,38.758743,0.000137,,,,0.000137,4.2E-05,-9.5E-05,,,
5987,38.758743,,38.758743,38.758785,4.2E-05,,,,4.2E-05,3.9E-05,-3E-06,,,
5988,38.758785,,38.758785,38.758824,3.9E-05,,,,3.9E-05,3.8E-05,-1E-06,,,
5989,38.758824,,38.758824,38.758862,3.8E-05,,,,3.8E-05,3.7E-05,-1E-06,,,
5990,38.758862,,38.758862,38.758899,3.7E-05,,,,3.7E-05,4.3E-05,6E-06,,,
5991,38.758899,,38.758899,38.758942,4.3E-05,,,,4.3E-05,4.2E-05,-1E-06,,,
5992,38.758942,,38.758942,38.758984,4.2E-05,,,,4.2E-05,3.9E-05,-3E-06,,,
5993,38.758984,,38.758984,38.759023,3.9E-05,,,,3.9E-05,4.6E-05,7E-06,,,
5994,38.759023,,38.759023,38.759069,4.6E-05,,,,4.6E-05,4.7E-05,1E-06,,,
5995,38.759069,,38.759069,38.759116,4.7E-05,,,,4.7E-05,4.3E-05,-4E-06,,,
5996,38.759116,,38.759116,38.759159,4.3E-05,,,,4.3E-05,4.1E-05,-2E-06,,,
5997,38.759159,,38.759159,38.7592,4.1E-05,,,,4.1E-05,4E-05,-1E-06,,,
5998,38.7592,,38.7592,38.75924,4E-05,,,,4E-05,0.009167,0.009127,,,
5999,38.75924,,38.75924,38.768407,0.009167,,,,0.009167,0.010622,0.001455,,,
6000,38.768407,,38.768407,38.779029,0.010622,,,,0.010622,0.029883,0.019261,,,
6001,38.779029,,38.779029,38.808912,0.029883,,,,0.029883,0.01062,-0.019263,,,
6002,38.808912,,38.808912,38.819532,0.01062,,,,0.01062,0.029407,0.018787,,,
6003,38.819532,,38.819532,38.848939,0.029407,,,,0.029407,0.000488,-0.028919,,,
6004,38.848939,,38.848939,38.849427,0.000488,,,,0.000488,0.010455,0.009967,,,
6005,38.849427,,38.849427,38.859882,0.010455,,,,0.010455,0.000122,-0.010333,,,
6006,38.859882,,38.859882,38.860004,0.000122,,,,0.000122,4.2E-05,-8E-05,,,
6007,38.860004,,38.860004,38.860046,4.2E-05,,,,4.2E-05,3.9E-05,-3E-06,,,
6008,38.860046,,38.860046,38.860085,3.9E-05,,,,3.9E-05,3.9E-05,0,,,
6009,38.860085,,38.860085,38.860124,3.9E-05,,,,3.9E-05,3.7E-05,-2E-06,,,
6010,38.860124,,38.860124,38.860161,3.7E-05,,,,3.7E-05,3.8E-05,1E-06,,,
6011,38.860161,,38.860161,38.860199,3.8E-05,,,,3.8E-05,3.8E-05,-7.10543E-15,,,
6012,38.860199,,38.860199,38.860237,3.8E-05,,,,3.8E-05,3.9E-05,1E-06,,,
6013,38.860237,,38.860237,38.860276,3.9E-05,,,,3.9E-05,0.084306,0.084267,,,
6014,38.860276,,38.860276,38.944582,0.084306,,,,0.084306,0.007377,-0.076929,,,
6015,38.944582,,38.944582,38.951959,0.007377,,,,0.007377,0.000319,-0.007058,,,
6016,38.951959,,38.951959,38.952278,0.000319,,,,0.000319,0.000406,8.7E-05,,,
6017,38.952278,,38.952278,38.952684,0.000406,,,,0.000406,0.010254,0.009848,,,
6018,38.952684,,38.952684,38.962938,0.010254,,,,0.010254,0.000119,-0.010135,,,
6019,38.962938,,38.962938,38.963057,0.000119,,,,0.000119,8.1E-05,-3.8E-05,,,
6020,38.963057,,38.963057,38.963138,8.1E-05,,,,8.1E-05,0.009318,0.009237,,,
6021,38.963138,,38.963138,38.972456,0.009318,,,,0.009318,0.011067,0.001749,,,
6022,38.972456,,38.972456,38.983523,0.011067,,,,0.011067,0.000117,-0.01095,,,
6023,38.983523,,38.983523,38.98364,0.000117,,,,0.000117,4E-05,-7.7E-05,,,
6024,38.98364,,38.98364,38.98368,4E-05,,,,4E-05,3.7E-05,-3E-06,,,
6025,38.98368,,38.98368,38.983717,3.7E-05,,,,3.7E-05,0.00079,0.000753,,,
6026,38.983717,,38.983717,38.984507,0.00079,,,,0.00079,0.010854,0.010064,,,
6027,38.984507,,38.984507,38.995361,0.010854,,,,0.010854,0.000158,-0.010696,,,
6028,38.995361,,38.995361,38.995519,0.000158,,,,0.000158,0.081063,0.080905,,,
6029,38.995519,,38.995519,39.076582,0.081063,,,,0.081063,0.011417,-0.069646,,,
6030,39.076582,,39.076582,39.087999,0.011417,,,,0.011417,0.000161,-0.011256,,,
6031,39.087999,,39.087999,39.08816,0.000161,,,,0.000161,6.7E-05,-9.4E-05,,,
6032,39.08816,,39.08816,39.088227,6.7E-05,,,,6.7E-05,6.3E-05,-4E-06,,,
6033,39.088227,,39.088227,39.08829,6.3E-05,,,,6.3E-05,6E-05,-3E-06,,,
6034,39.08829,,39.08829,39.08835,6E-05,,,,6E-05,6.3E-05,3E-06,,,
6035,39.08835,,39.08835,39.088413,6.3E-05,,,,6.3E-05,6.5E-05,2E-06,,,
6036,39.088413,,39.088413,39.088478,6.5E-05,,,,6.5E-05,7.5E-05,1E-05,,,
6037,39.088478,,39.088478,39.088553,7.5E-05,,,,7.5E-05,6.7E-05,-8E-06,,,
6038,39.088553,,39.088553,39.08862,6.7E-05,,,,6.7E-05,7.1E-05,4E-06,,,
6039,39.08862,,39.08862,39.088691,7.1E-05,,,,7.1E-05,0.004662,0.004591,,,
6040,39.088691,,39.088691,39.093353,0.004662,,,,0.004662,0.010437,0.005775,,,
6041,39.093353,,39.093353,39.10379,0.010437,,,,0.010437,0.000158,-0.010279,,,
6042,39.10379,,39.10379,39.103948,0.000158,,,,0.000158,6.6E-05,-9.2E-05,,,
6043,39.103948,,39.103948,39.104014,6.6E-05,,,,6.6E-05,0.068719,0.068653,,,
6044,39.104014,,39.104014,39.172733,0.068719,,,,0.068719,0.001788,-0.066931,,,
6045,39.172733,,39.172733,39.174521,0.001788,,,,0.001788,0.000266,-0.001522,,,
6046,39.174521,,39.174521,39.174787,0.000266,,,,0.000266,0.000159,-0.000107,,,
6047,39.174787,,39.174787,39.174946,0.000159,,,,0.000159,0.000122,-3.7E-05,,,
6048,39.174946,,39.174946,39.175068,0.000122,,,,0.000122,4.2E-05,-8E-05,,,
6049,39.175068,,39.175068,39.17511,4.2E-05,,,,4.2E-05,3.8E-05,-4E-06,,,
6050,39.17511,,39.17511,39.175148,3.8E-05,,,,3.8E-05,3.5E-05,-3E-06,,,
6051,39.175148,,39.175148,39.175183,3.5E-05,,,,3.5E-05,6.4E-05,2.9E-05,,,
6052,39.175183,,39.175183,39.175247,6.4E-05,,,,6.4E-05,3.9E-05,-2.5E-05,,,
6053,39.175247,,39.175247,39.175286,3.9E-05,,,,3.9E-05,4E-05,1E-06,,,
6054,39.175286,,39.175286,39.175326,4E-05,,,,4E-05,0.005813,0.005773,,,
6055,39.175326,,39.175326,39.181139,0.005813,,,,0.005813,0.027679,0.021866,,,
6056,39.181139,,39.181139,39.208818,0.027679,,,,0.027679,0.01514,-0.012539,,,
6057,39.208818,,39.208818,39.223958,0.01514,,,,0.01514,0.001236,-0.013904,,,
6058,39.223958,,39.223958,39.225194,0.001236,,,,0.001236,0.009704,0.008468,,,
6059,39.225194,,39.225194,39.234898,0.009704,,,,0.009704,0.000119,-0.009585,,,
6060,39.234898,,39.234898,39.235017,0.000119,,,,0.000119,4.7E-05,-7.2E-05,,,
6061,39.235017,,39.235017,39.235064,4.7E-05,,,,4.7E-05,4.2E-05,-5E-06,,,
6062,39.235064,,39.235064,39.235106,4.2E-05,,,,4.2E-05,4E-05,-2E-06,,,
6063,39.235106,,39.235106,39.235146,4E-05,,,,4E-05,0.000705,0.000665,,,
6064,39.235146,,39.235146,39.235851,0.000705,,,,0.000705,0.004077,0.003372,,,
6065,39.235851,,39.235851,39.239928,0.004077,,,,0.004077,0.005967,0.00189,,,
6066,39.239928,,39.239928,39.245895,0.005967,,,,0.005967,0.000121,-0.005846,,,
6067,39.245895,,39.245895,39.246016,0.000121,,,,0.000121,0.03031,0.030189,,,
6068,39.246016,,39.246016,39.276326,0.03031,,,,0.03031,0.010774,-0.019536,,,
6069,39.276326,,39.276326,39.2871,0.010774,,,,0.010774,0.000215,-0.010559,,,
6070,39.2871,,39.2871,39.287315,0.000215,,,,0.000215,7.5E-05,-0.00014,,,
6071,39.287315,,39.287315,39.28739,7.5E-05,,,,7.5E-05,0.000125,5E-05,,,
6072,39.28739,,39.28739,39.287515,0.000125,,,,0.000125,7.8E-05,-4.7E-05,,,
6073,39.287515,,39.287515,39.287593,7.8E-05,,,,7.8E-05,7.6E-05,-2E-06,,,
6074,39.287593,,39.287593,39.287669,7.6E-05,,,,7.6E-05,7.6E-05,0,,,
6075,39.287669,,39.287669,39.287745,7.6E-05,,,,7.6E-05,8.1E-05,5E-06,,,
6076,39.287745,,39.287745,39.287826,8.1E-05,,,,8.1E-05,0.001045,0.000964,,,
6077,39.287826,,39.287826,39.288871,0.001045,,,,0.001045,0.02988,0.028835,,,
6078,39.288871,,39.288871,39.318751,0.02988,,,,0.02988,0.038743,0.008863,,,
6079,39.318751,,39.318751,39.357494,0.038743,,,,0.038743,0.030377,-0.008366,,,
6080,39.357494,,39.357494,39.387871,0.030377,,,,0.030377,0.010331,-0.020046,,,
6081,39.387871,,39.387871,39.398202,0.010331,,,,0.010331,0.000117,-0.010214,,,
6082,39.398202,,39.398202,39.398319,0.000117,,,,0.000117,4.5E-05,-7.2E-05,,,
6083,39.398319,,39.398319,39.398364,4.5E-05,,,,4.5E-05,4.2E-05,-3E-06,,,
6084,39.398364,,39.398364,39.398406,4.2E-05,,,,4.2E-05,3.9E-05,-3E-06,,,
6085,39.398406,,39.398406,39.398445,3.9E-05,,,,3.9E-05,3.9E-05,0,,,
6086,39.398445,,39.398445,39.398484,3.9E-05,,,,3.9E-05,3.9E-05,-7.10543E-15,,,
6087,39.398484,,39.398484,39.398523,3.9E-05,,,,3.9E-05,4.2E-05,3E-06,,,
6088,39.398523,,39.398523,39.398565,4.2E-05,,,,4.2E-05,0.030115,0.030073,,,
6089,39.398565,,39.398565,39.42868,0.030115,,,,0.030115,0.010147,-0.019968,,,
6090,39.42868,,39.42868,39.438827,0.010147,,,,0.010147,0.000147,-0.01,,,
6091,39.438827,,39.438827,39.438974,0.000147,,,,0.000147,4.4E-05,-0.000103,,,
6092,39.438974,,39.438974,39.439018,4.4E-05,,,,4.4E-05,4.3E-05,-1E-06,,,
6093,39.439018,,39.439018,39.439061,4.3E-05,,,,4.3E-05,0.009926,0.009883,,,
6094,39.439061,,39.439061,39.448987,0.009926,,,,0.009926,0.02603,0.016104,,,
6095,39.448987,,39.448987,39.475017,0.02603,,,,0.02603,0.0389,0.01287,,,
6096,39.475017,,39.475017,39.513917,0.0389,,,,0.0389,0.006632,-0.032268,,,
6097,39.513917,,39.513917,39.520549,0.006632,,,,0.006632,0.000286,-0.006346,,,
6098,39.520549,,39.520549,39.520835,0.000286,,,,0.000286,0.000153,-0.000133,,,
6099,39.520835,,39.520835,39.520988,0.000153,,,,0.000153,4.4E-05,-0.000109,,,
6100,39.520988,,39.520988,39.521032,4.4E-05,,,,4.4E-05,4.2E-05,-2E-06,,,
6101,39.521032,,39.521032,39.521074,4.2E-05,,,,4.2E-05,4.2E-05,0,,,
6102,39.521074,,39.521074,39.521116,4.2E-05,,,,4.2E-05,4.2E-05,0,,,
6103,39.521116,,39.521116,39.521158,4.2E-05,,,,4.2E-05,4.7E-05,5E-06,,,
6104,39.521158,,39.521158,39.521205,4.7E-05,,,,4.7E-05,4.9E-05,2E-06,,,
6105,39.521205,,39.521205,39.521254,4.9E-05,,,,4.9E-05,4.6E-05,-3E-06,,,
6106,39.521254,,39.521254,39.5213,4.6E-05,,,,4.6E-05,4.8E-05,2E-06,,,
6107,39.5213,,39.5213,39.521348,4.8E-05,,,,4.8E-05,0.0701,0.070052,,,
6108,39.521348,,39.521348,39.591448,0.0701,,,,0.0701,0.009873,-0.060227,,,
6109,39.591448,,39.591448,39.601321,0.009873,,,,0.009873,0.000135,-0.009738,,,
6110,39.601321,,39.601321,39.601456,0.000135,,,,0.000135,4.5E-05,-9E-05,,,
6111,39.601456,,39.601456,39.601501,4.5E-05,,,,4.5E-05,4.3E-05,-2E-06,,,
6112,39.601501,,39.601501,39.601544,4.3E-05,,,,4.3E-05,4.1E-05,-2E-06,,,
6113,39.601544,,39.601544,39.601585,4.1E-05,,,,4.1E-05,0.003657,0.003616,,,
6114,39.601585,,39.601585,39.605242,0.003657,,,,0.003657,0.011828,0.008171,,,
6115,39.605242,,39.605242,39.61707,0.011828,,,,0.011828,0.002844,-0.008984,,,
6116,39.61707,,39.61707,39.619914,0.002844,,,,0.002844,0,-0.002844,,,
6117,39.619914,,39.619914,39.619914,0,,,,0,0.010476,0.010476,,,
6118,39.619914,,39.619914,39.63039,0.010476,,,,0.010476,0.000118,-0.010358,,,
6119,39.63039,,39.63039,39.630508,0.000118,,,,0.000118,3.9E-05,-7.9E-05,,,
6120,39.630508,,39.630508,39.630547,3.9E-05,,,,3.9E-05,3.7E-05,-2E-06,,,
6121,39.630547,,39.630547,39.630584,3.7E-05,,,,3.7E-05,3.6E-05,-1E-06,,,
6122,39.630584,,39.630584,39.63062,3.6E-05,,,,3.6E-05,0.052866,0.05283,,,
6123,39.63062,,39.63062,39.683486,0.052866,,,,0.052866,0.010186,-0.04268,,,
6124,39.683486,,39.683486,39.693672,0.010186,,,,0.010186,0.00011,-0.010076,,,
6125,39.693672,,39.693672,39.693782,0.00011,,,,0.00011,0.008976,0.008866,,,
6126,39.693782,,39.693782,39.702758,0.008976,,,,0.008976,0.010169,0.001193,,,
6127,39.702758,,39.702758,39.712927,0.010169,,,,0.010169,0.039791,0.029622,,,
6128,39.712927,,39.712927,39.752718,0.039791,,,,0.039791,0.008737,-0.031054,,,
6129,39.752718,,39.752718,39.761455,0.008737,,,,0.008737,0.011212,0.002475,,,
6130,39.761455,,39.761455,39.772667,0.011212,,,,0.011212,0.051481,0.040269,,,
6131,39.772667,,39.772667,39.824148,0.051481,,,,0.051481,0.000297,-0.051184,,,
6132,39.824148,,39.824148,39.824445,0.000297,,,,0.000297,0.009875,0.009578,,,
6133,39.824445,,39.824445,39.83432,0.009875,,,,0.009875,0.000237,-0.009638,,,
6134,39.83432,,39.83432,39.834557,0.000237,,,,0.000237,0.006419,0.006182,,,
6135,39.834557,,39.834557,39.840976,0.006419,,,,0.006419,0.000257,-0.006162,,,
6136,39.840976,,39.840976,39.841233,0.000257,,,,0.000257,0.000275,1.8E-05,,,
6137,39.841233,,39.841233,39.841508,0.000275,,,,0.000275,0.000148,-0.000127,,,
6138,39.841508,,39.841508,39.841656,0.000148,,,,0.000148,6.3E-05,-8.5E-05,,,
6139,39.841656,,39.841656,39.841719,6.3E-05,,,,6.3E-05,5.6E-05,-7E-06,,,
6140,39.841719,,39.841719,39.841775,5.6E-05,,,,5.6E-05,5.1E-05,-5E-06,,,
6141,39.841775,,39.841775,39.841826,5.1E-05,,,,5.1E-05,5.4E-05,3E-06,,,
6142,39.841826,,39.841826,39.84188,5.4E-05,,,,5.4E-05,4.4E-05,-1E-05,,,
6143,39.84188,,39.84188,39.841924,4.4E-05,,,,4.4E-05,4.5E-05,1E-06,,,
6144,39.841924,,39.841924,39.841969,4.5E-05,,,,4.5E-05,4.3E-05,-2E-06,,,
6145,39.841969,,39.841969,39.842012,4.3E-05,,,,4.3E-05,4.7E-05,4E-06,,,
6146,39.842012,,39.842012,39.842059,4.7E-05,,,,4.7E-05,4.5E-05,-2E-06,,,
6147,39.842059,,39.842059,39.842104,4.5E-05,,,,4.5E-05,4.6E-05,1E-06,,,
6148,39.842104,,39.842104,39.84215,4.6E-05,,,,4.6E-05,0.012588,0.012542,,,
6149,39.84215,,39.84215,39.854738,0.012588,,,,0.012588,0.044851,0.032263,,,
6150,39.854738,,39.854738,39.899589,0.044851,,,,0.044851,0.01092,-0.033931,,,
6151,39.899589,,39.899589,39.910509,0.01092,,,,0.01092,0.000147,-0.010773,,,
6152,39.910509,,39.910509,39.910656,0.000147,,,,0.000147,3.9E-05,-0.000108,,,
6153,39.910656,,39.910656,39.910695,3.9E-05,,,,3.9E-05,3.8E-05,-1E-06,,,
6154,39.910695,,39.910695,39.910733,3.8E-05,,,,3.8E-05,3.5E-05,-3E-06,,,
6155,39.910733,,39.910733,39.910768,3.5E-05,,,,3.5E-05,3.7E-05,2E-06,,,
6156,39.910768,,39.910768,39.910805,3.7E-05,,,,3.7E-05,0.0326,0.032563,,,
6157,39.910805,,39.910805,39.943405,0.0326,,,,0.0326,0.002242,-0.030358,,,
6158,39.943405,,39.943405,39.945647,0.002242,,,,0.002242,0.01024,0.007998,,,
6159,39.945647,,39.945647,39.955887,0.01024,,,,0.01024,0.000258,-0.009982,,,
6160,39.955887,,39.955887,39.956145,0.000258,,,,0.000258,0.000175,-8.3E-05,,,
6161,39.956145,,39.956145,39.95632,0.000175,,,,0.000175,5.6E-05,-0.000119,,,
6162,39.95632,,39.95632,39.956376,5.6E-05,,,,5.6E-05,4.4E-05,-1.2E-05,,,
6163,39.956376,,39.956376,39.95642,4.4E-05,,,,4.4E-05,4.2E-05,-2E-06,,,
6164,39.95642,,39.95642,39.956462,4.2E-05,,,,4.2E-05,4.9E-05,7E-06,,,
6165,39.956462,,39.956462,39.956511,4.9E-05,,,,4.9E-05,4.6E-05,-3E-06,,,
6166,39.956511,,39.956511,39.956557,4.6E-05,,,,4.6E-05,0.009499,0.009453,,,
6167,39.956557,,39.956557,39.966056,0.009499,,,,0.009499,0.034416,0.024917,,,
6168,39.966056,,39.966056,40.000472,0.034416,,,,0.034416,0.005858,-0.028558,,,
6169,40.000472,,40.000472,40.00633,0.005858,,,,0.005858,0.009766,0.003908,,,
6170,40.00633,,40.00633,40.016096,0.009766,,,,0.009766,0.000157,-0.009609,,,
6171,40.016096,,40.016096,40.016253,0.000157,,,,0.000157,0.040657,0.0405,,,
6172,40.016253,,40.016253,40.05691,0.040657,,,,0.040657,0.01079,-0.029867,,,
6173,40.05691,,40.05691,40.0677,0.01079,,,,0.01079,0.000151,-0.010639,,,
6174,40.0677,,40.0677,40.067851,0.000151,,,,0.000151,4.8E-05,-0.000103,,,
6175,40.067851,,40.067851,40.067899,4.8E-05,,,,4.8E-05,4.3E-05,-5E-06,,,
6176,40.067899,,40.067899,40.067942,4.3E-05,,,,4.3E-05,4.2E-05,-1E-06,,,
6177,40.067942,,40.067942,40.067984,4.2E-05,,,,4.2E-05,4.1E-05,-1E-06,,,
6178,40.067984,,40.067984,40.068025,4.1E-05,,,,4.1E-05,4.5E-05,4E-06,,,
6179,40.068025,,40.068025,40.06807,4.5E-05,,,,4.5E-05,4.7E-05,2E-06,,,
6180,40.06807,,40.06807,40.068117,4.7E-05,,,,4.7E-05,4.7E-05,0,,,
6181,40.068117,,40.068117,40.068164,4.7E-05,,,,4.7E-05,4.6E-05,-1E-06,,,
6182,40.068164,,40.068164,40.06821,4.6E-05,,,,4.6E-05,0.014439,0.014393,,,
6183,40.06821,,40.06821,40.082649,0.014439,,,,0.014439,0.004687,-0.009752,,,
6184,40.082649,,40.082649,40.087336,0.004687,,,,0.004687,0.010947,0.00626,,,
6185,40.087336,,40.087336,40.098283,0.010947,,,,0.010947,0.000148,-0.010799,,,
6186,40.098283,,40.098283,40.098431,0.000148,,,,0.000148,5.3E-05,-9.5E-05,,,
6187,40.098431,,40.098431,40.098484,5.3E-05,,,,5.3E-05,4.9E-05,-4E-06,,,
6188,40.098484,,40.098484,40.098533,4.9E-05,,,,4.9E-05,0.019556,0.019507,,,
6189,40.098533,,40.098533,40.118089,0.019556,,,,0.019556,0.022333,0.002777,,,
6190,40.118089,,40.118089,40.140422,0.022333,,,,0.022333,0.021037,-0.001296,,,
6191,40.140422,,40.140422,40.161459,0.021037,,,,0.021037,0.01702,-0.004017,,,
6192,40.161459,,40.161459,40.178479,0.01702,,,,0.01702,0.009485,-0.007535,,,
6193,40.178479,,40.178479,40.187964,0.009485,,,,0.009485,0.000447,-0.009038,,,
6194,40.187964,,40.187964,40.188411,0.000447,,,,0.000447,0.000178,-0.000269,,,
6195,40.188411,,40.188411,40.188589,0.000178,,,,0.000178,4.6E-05,-0.000132,,,
6196,40.188589,,40.188589,40.188635,4.6E-05,,,,4.6E-05,5E-05,4E-06,,,
6197,40.188635,,40.188635,40.188685,5E-05,,,,5E-05,4.6E-05,-4E-06,,,
6198,40.188685,,40.188685,40.188731,4.6E-05,,,,4.6E-05,5.4E-05,8E-06,,,
6199,40.188731,,40.188731,40.188785,5.4E-05,,,,5.4E-05,4.2E-05,-1.2E-05,,,
6200,40.188785,,40.188785,40.188827,4.2E-05,,,,4.2E-05,4.4E-05,2E-06,,,
6201,40.188827,,40.188827,40.188871,4.4E-05,,,,4.4E-05,0.029305,0.029261,,,
6202,40.188871,,40.188871,40.218176,0.029305,,,,0.029305,0.003795,-0.02551,,,
6203,40.218176,,40.218176,40.221971,0.003795,,,,0.003795,0.010387,0.006592,,,
6204,40.221971,,40.221971,40.232358,0.010387,,,,0.010387,0.000153,-0.010234,,,
6205,40.232358,,40.232358,40.232511,0.000153,,,,0.000153,4.6E-05,-0.000107,,,
6206,40.232511,,40.232511,40.232557,4.6E-05,,,,4.6E-05,4.2E-05,-4E-06,,,
6207,40.232557,,40.232557,40.232599,4.2E-05,,,,4.2E-05,0.027262,0.02722,,,
6208,40.232599,,40.232599,40.259861,0.027262,,,,0.027262,0.040508,0.013246,,,
6209,40.259861,,40.259861,40.300369,0.040508,,,,0.040508,0.010055,-0.030453,,,
6210,40.300369,,40.300369,40.310424,0.010055,,,,0.010055,0.00012,-0.009935,,,
6211,40.310424,,40.310424,40.310544,0.00012,,,,0.00012,4E-05,-8E-05,,,
6212,40.310544,,40.310544,40.310584,4E-05,,,,4E-05,3.8E-05,-2E-06,,,
6213,40.310584,,40.310584,40.310622,3.8E-05,,,,3.8E-05,3.9E-05,1E-06,,,
6214,40.310622,,40.310622,40.310661,3.9E-05,,,,3.9E-05,3.7E-05,-2E-06,,,
6215,40.310661,,40.310661,40.310698,3.7E-05,,,,3.7E-05,0.009556,0.009519,,,
6216,40.310698,,40.310698,40.320254,0.009556,,,,0.009556,0.000238,-0.009318,,,
6217,40.320254,,40.320254,40.320492,0.000238,,,,0.000238,0.000123,-0.000115,,,
6218,40.320492,,40.320492,40.320615,0.000123,,,,0.000123,3.9E-05,-8.4E-05,,,
6219,40.320615,,40.320615,40.320654,3.9E-05,,,,3.9E-05,3.6E-05,-3E-06,,,
6220,40.320654,,40.320654,40.32069,3.6E-05,,,,3.6E-05,3.6E-05,0,,,
6221,40.32069,,40.32069,40.320726,3.6E-05,,,,3.6E-05,0.040768,0.040732,,,
6222,40.320726,,40.320726,40.361494,0.040768,,,,0.040768,0.011145,-0.029623,,,
6223,40.361494,,40.361494,40.372639,0.011145,,,,0.011145,0.000185,-0.01096,,,
6224,40.372639,,40.372639,40.372824,0.000185,,,,0.000185,6.8E-05,-0.000117,,,
6225,40.372824,,40.372824,40.372892,6.8E-05,,,,6.8E-05,6.8E-05,0,,,
6226,40.372892,,40.372892,40.37296,6.8E-05,,,,6.8E-05,7.8E-05,1E-05,,,
6227,40.37296,,40.37296,40.373038,7.8E-05,,,,7.8E-05,0.001082,0.001004,,,
6228,40.373038,,40.373038,40.37412,0.001082,,,,0.001082,0.026445,0.025363,,,
6229,40.37412,,40.37412,40.400565,0.026445,,,,0.026445,0.000838,-0.025607,,,
6230,40.400565,,40.400565,40.401403,0.000838,,,,0.000838,0.034183,0.033345,,,
6231,40.401403,,40.401403,40.435586,0.034183,,,,0.034183,0.047352,0.013169,,,
6232,40.435586,,40.435586,40.482938,0.047352,,,,0.047352,0.009897,-0.037455,,,
6233,40.482938,,40.482938,40.492835,0.009897,,,,0.009897,0.000245,-0.009652,,,
6234,40.492835,,40.492835,40.49308,0.000245,,,,0.000245,0.000122,-0.000123,,,
6235,40.49308,,40.49308,40.493202,0.000122,,,,0.000122,3.9E-05,-8.3E-05,,,
6236,40.493202,,40.493202,40.493241,3.9E-05,,,,3.9E-05,3.8E-05,-1E-06,,,
6237,40.493241,,40.493241,40.493279,3.8E-05,,,,3.8E-05,3.8E-05,-7.10543E-15,,,
6238,40.493279,,40.493279,40.493317,3.8E-05,,,,3.8E-05,3.7E-05,-1E-06,,,
6239,40.493317,,40.493317,40.493354,3.7E-05,,,,3.7E-05,3.9E-05,2E-06,,,
6240,40.493354,,40.493354,40.493393,3.9E-05,,,,3.9E-05,5E-05,1.1E-05,,,
6241,40.493393,,40.493393,40.493443,5E-05,,,,5E-05,3.8E-05,-1.2E-05,,,
6242,40.493443,,40.493443,40.493481,3.8E-05,,,,3.8E-05,3.7E-05,-1E-06,,,
6243,40.493481,,40.493481,40.493518,3.7E-05,,,,3.7E-05,3.6E-05,-1E-06,,,
6244,40.493518,,40.493518,40.493554,3.6E-05,,,,3.6E-05,3.9E-05,3E-06,,,
6245,40.493554,,40.493554,40.493593,3.9E-05,,,,3.9E-05,3.7E-05,-2E-06,,,
6246,40.493593,,40.493593,40.49363,3.7E-05,,,,3.7E-05,4.9E-05,1.2E-05,,,
6247,40.49363,,40.49363,40.493679,4.9E-05,,,,4.9E-05,0.009253,0.009204,,,
6248,40.493679,,40.493679,40.502932,0.009253,,,,0.009253,0.01025,0.000997,,,
6249,40.502932,,40.502932,40.513182,0.01025,,,,0.01025,0.00018,-0.01007,,,
6250,40.513182,,40.513182,40.513362,0.00018,,,,0.00018,0.045488,0.045308,,,
6251,40.513362,,40.513362,40.55885,0.045488,,,,0.045488,0.0009,-0.044588,,,
6252,40.55885,,40.55885,40.55975,0.0009,,,,0.0009,0.000171,-0.000729,,,
6253,40.55975,,40.55975,40.559921,0.000171,,,,0.000171,0.014427,0.014256,,,
6254,40.559921,,40.559921,40.574348,0.014427,,,,0.014427,0.000328,-0.014099,,,
6255,40.574348,,40.574348,40.574676,0.000328,,,,0.000328,0.000128,-0.0002,,,
6256,40.574676,,40.574676,40.574804,0.000128,,,,0.000128,0.000121,-7E-06,,,
