No.,Time,,Time 1,Time 2,Delay,,Rata2 Delay,,Delay 1,Delay 2,Var delay,,Total Var ,Jitter
308,2.905338,,2.905338,2.918539,0.013201,,,,0.013201,0.007181,-0.00602,,,
309,2.918539,,2.918539,2.92572,0.007181,,,,0.007181,0.01265,0.005469,,,
310,2.92572,,2.92572,2.93837,0.01265,,,,0.01265,0.006947,-0.005703,,,
311,2.93837,,2.93837,2.945317,0.006947,,,,0.006947,0.013204,0.006257,,,
312,2.945317,,2.945317,2.958521,0.013204,,,,0.013204,0.006412,-0.006792,,,
313,2.958521,,2.958521,2.964933,0.006412,,,,0.006412,0.013308,0.006896,,,
314,2.964933,,2.964933,2.978241,0.013308,,,,0.013308,0.007119,-0.006189,,,
315,2.978241,,2.978241,2.98536,0.007119,,,,0.007119,0.013223,0.006104,,,
316,2.98536,,2.98536,2.998583,0.013223,,,,0.013223,0.006618,-0.006605,,,
317,2.998583,,2.998583,3.005201,0.006618,,,,0.006618,0.013048,0.00643,,,
318,3.005201,,3.005201,3.018249,0.013048,,,,0.013048,0.007618,-0.00543,,,
319,3.018249,,3.018249,3.025867,0.007618,,,,0.007618,0.013611,0.005993,,,
320,3.025867,,3.025867,3.039478,0.013611,,,,0.013611,0.008143,-0.005468,,,
321,3.039478,,3.039478,3.047621,0.008143,,,,0.008143,0.012269,0.004126,,,
322,3.047621,,3.047621,3.05989,0.012269,,,,0.012269,0.006271,-0.005998,,,
323,3.05989,,3.05989,3.066161,0.006271,,,,0.006271,0.013325,0.007054,,,
324,3.066161,,3.066161,3.079486,0.013325,,,,0.013325,0.000268,-0.013057,,,
325,3.079486,,3.079486,3.079754,0.000268,,,,0.000268,0.000513,0.000245,,,
326,3.079754,,3.079754,3.080267,0.000513,,,,0.000513,0.005065,0.004552,,,
327,3.080267,,3.080267,3.085332,0.005065,,,,0.005065,0.013012,0.007947,,,
328,3.085332,,3.085332,3.098344,0.013012,,,,0.013012,0.00788,-0.005132,,,
329,3.098344,,3.098344,3.106224,0.00788,,,,0.00788,0.013694,0.005814,,,
330,3.106224,,3.106224,3.119918,0.013694,,,,0.013694,0.005474,-0.00822,,,
331,3.119918,,3.119918,3.125392,0.005474,,,,0.005474,0.012887,0.007413,,,
332,3.125392,,3.125392,3.138279,0.012887,,,,0.012887,0.007554,-0.005333,,,
333,3.138279,,3.138279,3.145833,0.007554,,,,0.007554,0.014578,0.007024,,,
334,3.145833,,3.145833,3.160411,0.014578,,,,0.014578,0.004955,-0.009623,,,
335,3.160411,,3.160411,3.165366,0.004955,,,,0.004955,0.013584,0.008629,,,
336,3.165366,,3.165366,3.17895,0.013584,,,,0.013584,0.006781,-0.006803,,,
337,3.17895,,3.17895,3.185731,0.006781,,,,0.006781,0.01268,0.005899,,,
338,3.185731,,3.185731,3.198411,0.01268,,,,0.01268,0.006749,-0.005931,,,
339,3.198411,,3.198411,3.20516,0.006749,,,,0.006749,0.014018,0.007269,,,
340,3.20516,,3.20516,3.219178,0.014018,,,,0.014018,0.006756,-0.007262,,,
341,3.219178,,3.219178,3.225934,0.006756,,,,0.006756,0.012317,0.005561,,,
342,3.225934,,3.225934,3.238251,0.012317,,,,0.012317,0.007621,-0.004696,,,
343,3.238251,,3.238251,3.245872,0.007621,,,,0.007621,0.012503,0.004882,,,
344,3.245872,,3.245872,3.258375,0.012503,,,,0.012503,0.006831,-0.005672,,,
345,3.258375,,3.258375,3.265206,0.006831,,,,0.006831,0.015994,0.009163,,,
346,3.265206,,3.265206,3.2812,0.015994,,,,0.015994,0.004491,-0.011503,,,
347,3.2812,,3.2812,3.285691,0.004491,,,,0.004491,0.012777,0.008286,,,
348,3.285691,,3.285691,3.298468,0.012777,,,,0.012777,0.006687,-0.00609,,,
349,3.298468,,3.298468,3.305155,0.006687,,,,0.006687,0.013585,0.006898,,,
350,3.305155,,3.305155,3.31874,0.013585,,,,0.013585,0.006763,-0.006822,,,
351,3.31874,,3.31874,3.325503,0.006763,,,,0.006763,0.012758,0.005995,,,
352,3.325503,,3.325503,3.338261,0.012758,,,,0.012758,0.00706,-0.005698,,,
353,3.338261,,3.338261,3.345321,0.00706,,,,0.00706,0.013166,0.006106,,,
354,3.345321,,3.345321,3.358487,0.013166,,,,0.013166,0.007574,-0.005592,,,
355,3.358487,,3.358487,3.366061,0.007574,,,,0.007574,0.012161,0.004587,,,
356,3.366061,,3.366061,3.378222,0.012161,,,,0.012161,0.006897,-0.005264,,,
357,3.378222,,3.378222,3.385119,0.006897,,,,0.006897,0.013154,0.006257,,,
358,3.385119,,3.385119,3.398273,0.013154,,,,0.013154,0.006859,-0.006295,,,
359,3.398273,,3.398273,3.405132,0.006859,,,,0.006859,0.014959,0.0081,,,
360,3.405132,,3.405132,3.420091,0.014959,,,,0.014959,0.005395,-0.009564,,,
361,3.420091,,3.420091,3.425486,0.005395,,,,0.005395,0.013034,0.007639,,,
362,3.425486,,3.425486,3.43852,0.013034,,,,0.013034,0.006509,-0.006525,,,
363,3.43852,,3.43852,3.445029,0.006509,,,,0.006509,0.013658,0.007149,,,
364,3.445029,,3.445029,3.458687,0.013658,,,,0.013658,0.007479,-0.006179,,,
365,3.458687,,3.458687,3.466166,0.007479,,,,0.007479,0.013874,0.006395,,,
366,3.466166,,3.466166,3.48004,0.013874,,,,0.013874,0.005011,-0.008863,,,
367,3.48004,,3.48004,3.485051,0.005011,,,,0.005011,0.002377,-0.002634,,,
368,3.485051,,3.485051,3.487428,0.002377,,,,0.002377,0.01153,0.009153,,,
369,3.487428,,3.487428,3.498958,0.01153,,,,0.01153,0.005955,-0.005575,,,
370,3.498958,,3.498958,3.504913,0.005955,,,,0.005955,0.013736,0.007781,,,
371,3.504913,,3.504913,3.518649,0.013736,,,,0.013736,0.007084,-0.006652,,,
372,3.518649,,3.518649,3.525733,0.007084,,,,0.007084,0.013408,0.006324,,,
373,3.525733,,3.525733,3.539141,0.013408,,,,0.013408,0.005983,-0.007425,,,
374,3.539141,,3.539141,3.545124,0.005983,,,,0.005983,0.013887,0.007904,,,
375,3.545124,,3.545124,3.559011,0.013887,,,,0.013887,0.006951,-0.006936,,,
376,3.559011,,3.559011,3.565962,0.006951,,,,0.006951,0.012968,0.006017,,,
377,3.565962,,3.565962,3.57893,0.012968,,,,0.012968,0.006465,-0.006503,,,
378,3.57893,,3.57893,3.585395,0.006465,,,,0.006465,0.018039,0.011574,,,
379,3.585395,,3.585395,3.603434,0.018039,,,,0.018039,0.003043,-0.014996,,,
380,3.603434,,3.603434,3.606477,0.003043,,,,0.003043,0.012587,0.009544,,,
381,3.606477,,3.606477,3.619064,0.012587,,,,0.012587,0.006499,-0.006088,,,
382,3.619064,,3.619064,3.625563,0.006499,,,,0.006499,0.01489,0.008391,,,
383,3.625563,,3.625563,3.640453,0.01489,,,,0.01489,0.004762,-0.010128,,,
384,3.640453,,3.640453,3.645215,0.004762,,,,0.004762,0.013904,0.009142,,,
385,3.645215,,3.645215,3.659119,0.013904,,,,0.013904,0.00659,-0.007314,,,
386,3.659119,,3.659119,3.665709,0.00659,,,,0.00659,0.012695,0.006105,,,
387,3.665709,,3.665709,3.678404,0.012695,,,,0.012695,0.006954,-0.005741,,,
388,3.678404,,3.678404,3.685358,0.006954,,,,0.006954,0.020196,0.013242,,,
389,3.685358,,3.685358,3.705554,0.020196,,,,0.020196,0.019794,-0.000402,,,
390,3.705554,,3.705554,3.725348,0.019794,,,,0.019794,0.020741,0.000947,,,
391,3.725348,,3.725348,3.746089,0.020741,,,,0.020741,0.019301,-0.00144,,,
392,3.746089,,3.746089,3.76539,0.019301,,,,0.019301,0.020147,0.000846,,,
393,3.76539,,3.76539,3.785537,0.020147,,,,0.020147,0.007692,-0.012455,,,
394,3.785537,,3.785537,3.793229,0.007692,,,,0.007692,0,-0.007692,,,
395,3.793229,,3.793229,3.793229,0,,,,0,0,0,,,
396,3.793229,,3.793229,3.793229,0,,,,0,0.012025,0.012025,,,
397,3.793229,,3.793229,3.805254,0.012025,,,,0.012025,0.020449,0.008424,,,
398,3.805254,,3.805254,3.825703,0.020449,,,,0.020449,0.019485,-0.000964,,,
399,3.825703,,3.825703,3.845188,0.019485,,,,0.019485,0.020801,0.001316,,,
400,3.845188,,3.845188,3.865989,0.020801,,,,0.020801,0.019982,-0.000819,,,
401,3.865989,,3.865989,3.885971,0.019982,,,,0.019982,0.010666,-0.009316,,,
402,3.885971,,3.885971,3.896637,0.010666,,,,0.010666,0.009464,-0.001202,,,
403,3.896637,,3.896637,3.906101,0.009464,,,,0.009464,0.018945,0.009481,,,
404,3.906101,,3.906101,3.925046,0.018945,,,,0.018945,0.02053,0.001585,,,
405,3.925046,,3.925046,3.945576,0.02053,,,,0.02053,0.019671,-0.000859,,,
406,3.945576,,3.945576,3.965247,0.019671,,,,0.019671,0.020594,0.000923,,,
407,3.965247,,3.965247,3.985841,0.020594,,,,0.020594,0.019126,-0.001468,,,
408,3.985841,,3.985841,4.004967,0.019126,,,,0.019126,0.00136,-0.017766,,,
409,4.004967,,4.004967,4.006327,0.00136,,,,0.00136,0,-0.00136,,,
410,4.006327,,4.006327,4.006327,0,,,,0,0.019296,0.019296,,,
411,4.006327,,4.006327,4.025623,0.019296,,,,0.019296,0.019571,0.000275,,,
412,4.025623,,4.025623,4.045194,0.019571,,,,0.019571,0.020547,0.000976,,,
413,4.045194,,4.045194,4.065741,0.020547,,,,0.020547,0.019312,-0.001235,,,
414,4.065741,,4.065741,4.085053,0.019312,,,,0.019312,0.01764,-0.001672,,,
415,4.085053,,4.085053,4.102693,0.01764,,,,0.01764,0.002807,-0.014833,,,
416,4.102693,,4.102693,4.1055,0.002807,,,,0.002807,0.019777,0.01697,,,
417,4.1055,,4.1055,4.125277,0.019777,,,,0.019777,0.020518,0.000741,,,
418,4.125277,,4.125277,4.145795,0.020518,,,,0.020518,0.019394,-0.001124,,,
419,4.145795,,4.145795,4.165189,0.019394,,,,0.019394,0.020525,0.001131,,,
420,4.165189,,4.165189,4.185714,0.020525,,,,0.020525,0.005671,-0.014854,,,
421,4.185714,,4.185714,4.191385,0.005671,,,,0.005671,0,-0.005671,,,
422,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
423,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
424,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
425,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
426,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
427,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
428,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
429,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
430,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
431,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
432,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
433,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
434,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
435,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
436,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
437,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
438,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
439,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
440,4.191385,,4.191385,4.191385,0,,,,0,0,0,,,
441,4.191385,,4.191385,4.191385,0,,,,0,0.000556,0.000556,,,
442,4.191385,,4.191385,4.191941,0.000556,,,,0.000556,0.00329,0.002734,,,
443,4.191941,,4.191941,4.195231,0.00329,,,,0.00329,0.003181,-0.000109,,,
444,4.195231,,4.195231,4.198412,0.003181,,,,0.003181,0.005879,0.002698,,,
445,4.198412,,4.198412,4.204291,0.005879,,,,0.005879,0.000386,-0.005493,,,
446,4.204291,,4.204291,4.204677,0.000386,,,,0.000386,0.000611,0.000225,,,
447,4.204677,,4.204677,4.205288,0.000611,,,,0.000611,0.013943,0.013332,,,
448,4.205288,,4.205288,4.219231,0.013943,,,,0.013943,0.006538,-0.007405,,,
449,4.219231,,4.219231,4.225769,0.006538,,,,0.006538,0.019538,0.013,,,
450,4.225769,,4.225769,4.245307,0.019538,,,,0.019538,0.010653,-0.008885,,,
451,4.245307,,4.245307,4.25596,0.010653,,,,0.010653,0.002498,-0.008155,,,
452,4.25596,,4.25596,4.258458,0.002498,,,,0.002498,0.007993,0.005495,,,
453,4.258458,,4.258458,4.266451,0.007993,,,,0.007993,0.018849,0.010856,,,
454,4.266451,,4.266451,4.2853,0.018849,,,,0.018849,0.002698,-0.016151,,,
455,4.2853,,4.2853,4.287998,0.002698,,,,0.002698,0.012615,0.009917,,,
456,4.287998,,4.287998,4.300613,0.012615,,,,0.012615,0.004341,-0.008274,,,
457,4.300613,,4.300613,4.304954,0.004341,,,,0.004341,0.014017,0.009676,,,
458,4.304954,,4.304954,4.318971,0.014017,,,,0.014017,0.006293,-0.007724,,,
459,4.318971,,4.318971,4.325264,0.006293,,,,0.006293,0.019931,0.013638,,,
460,4.325264,,4.325264,4.345195,0.019931,,,,0.019931,0.001044,-0.018887,,,
461,4.345195,,4.345195,4.346239,0.001044,,,,0.001044,0.016009,0.014965,,,
462,4.346239,,4.346239,4.362248,0.016009,,,,0.016009,0.003794,-0.012215,,,
463,4.362248,,4.362248,4.366042,0.003794,,,,0.003794,0.013078,0.009284,,,
464,4.366042,,4.366042,4.37912,0.013078,,,,0.013078,0.005774,-0.007304,,,
465,4.37912,,4.37912,4.384894,0.005774,,,,0.005774,0.009248,0.003474,,,
466,4.384894,,4.384894,4.394142,0.009248,,,,0.009248,0.011789,0.002541,,,
467,4.394142,,4.394142,4.405931,0.011789,,,,0.011789,0.014309,0.00252,,,
468,4.405931,,4.405931,4.42024,0.014309,,,,0.014309,0.004926,-0.009383,,,
469,4.42024,,4.42024,4.425166,0.004926,,,,0.004926,0.018572,0.013646,,,
470,4.425166,,4.425166,4.443738,0.018572,,,,0.018572,0.002016,-0.016556,,,
471,4.443738,,4.443738,4.445754,0.002016,,,,0.002016,0.018819,0.016803,,,
472,4.445754,,4.445754,4.464573,0.018819,,,,0.018819,0.000772,-0.018047,,,
473,4.464573,,4.464573,4.465345,0.000772,,,,0.000772,0.019872,0.0191,,,
474,4.465345,,4.465345,4.485217,0.019872,,,,0.019872,0.000807,-0.019065,,,
475,4.485217,,4.485217,4.486024,0.000807,,,,0.000807,0.013622,0.012815,,,
476,4.486024,,4.486024,4.499646,0.013622,,,,0.013622,0.005913,-0.007709,,,
477,4.499646,,4.499646,4.505559,0.005913,,,,0.005913,0.013932,0.008019,,,
478,4.505559,,4.505559,4.519491,0.013932,,,,0.013932,0.006582,-0.00735,,,
479,4.519491,,4.519491,4.526073,0.006582,,,,0.006582,0.015083,0.008501,,,
480,4.526073,,4.526073,4.541156,0.015083,,,,0.015083,0.004246,-0.010837,,,
481,4.541156,,4.541156,4.545402,0.004246,,,,0.004246,0.0209,0.016654,,,
482,4.545402,,4.545402,4.566302,0.0209,,,,0.0209,0.019309,-0.001591,,,
483,4.566302,,4.566302,4.585611,0.019309,,,,0.019309,0.015215,-0.004094,,,
484,4.585611,,4.585611,4.600826,0.015215,,,,0.015215,0,-0.015215,,,
485,4.600826,,4.600826,4.600826,0,,,,0,0.004343,0.004343,,,
486,4.600826,,4.600826,4.605169,0.004343,,,,0.004343,0.020436,0.016093,,,
487,4.605169,,4.605169,4.625605,0.020436,,,,0.020436,0.019637,-0.000799,,,
488,4.625605,,4.625605,4.645242,0.019637,,,,0.019637,0.020909,0.001272,,,
489,4.645242,,4.645242,4.666151,0.020909,,,,0.020909,0.016758,-0.004151,,,
490,4.666151,,4.666151,4.682909,0.016758,,,,0.016758,0,-0.016758,,,
491,4.682909,,4.682909,4.682909,0,,,,0,0,0,,,
492,4.682909,,4.682909,4.682909,0,,,,0,0,0,,,
493,4.682909,,4.682909,4.682909,0,,,,0,0,0,,,
494,4.682909,,4.682909,4.682909,0,,,,0,0.002774,0.002774,,,
495,4.682909,,4.682909,4.685683,0.002774,,,,0.002774,0.019976,0.017202,,,
496,4.685683,,4.685683,4.705659,0.019976,,,,0.019976,0.019458,-0.000518,,,
497,4.705659,,4.705659,4.725117,0.019458,,,,0.019458,0.02063,0.001172,,,
498,4.725117,,4.725117,4.745747,0.02063,,,,0.02063,0.019761,-0.000869,,,
499,4.745747,,4.745747,4.765508,0.019761,,,,0.019761,0.013101,-0.00666,,,
500,4.765508,,4.765508,4.778609,0.013101,,,,0.013101,0,-0.013101,,,
501,4.778609,,4.778609,4.778609,0,,,,0,0,0,,,
502,4.778609,,4.778609,4.778609,0,,,,0,0.007016,0.007016,,,
503,4.778609,,4.778609,4.785625,0.007016,,,,0.007016,0.019864,0.012848,,,
504,4.785625,,4.785625,4.805489,0.019864,,,,0.019864,0.020471,0.000607,,,
505,4.805489,,4.805489,4.82596,0.020471,,,,0.020471,0.019689,-0.000782,,,
506,4.82596,,4.82596,4.845649,0.019689,,,,0.019689,0.00998,-0.009709,,,
507,4.845649,,4.845649,4.855629,0.00998,,,,0.00998,0,-0.00998,,,
508,4.855629,,4.855629,4.855629,0,,,,0,0,0,,,
509,4.855629,,4.855629,4.855629,0,,,,0,0,0,,,
510,4.855629,,4.855629,4.855629,0,,,,0,0,0,,,
511,4.855629,,4.855629,4.855629,0,,,,0,0.010417,0.010417,,,
512,4.855629,,4.855629,4.866046,0.010417,,,,0.010417,0.019743,0.009326,,,
513,4.866046,,4.866046,4.885789,0.019743,,,,0.019743,0.009057,-0.010686,,,
514,4.885789,,4.885789,4.894846,0.009057,,,,0.009057,0,-0.009057,,,
515,4.894846,,4.894846,4.894846,0,,,,0,0.004137,0.004137,,,
516,4.894846,,4.894846,4.898983,0.004137,,,,0.004137,0.005905,0.001768,,,
517,4.898983,,4.898983,4.904888,0.005905,,,,0.005905,0.014869,0.008964,,,
518,4.904888,,4.904888,4.919757,0.014869,,,,0.014869,0.000687,-0.014182,,,
519,4.919757,,4.919757,4.920444,0.000687,,,,0.000687,0.004965,0.004278,,,
520,4.920444,,4.920444,4.925409,0.004965,,,,0.004965,0.0155,0.010535,,,
521,4.925409,,4.925409,4.940909,0.0155,,,,0.0155,0.00404,-0.01146,,,
522,4.940909,,4.940909,4.944949,0.00404,,,,0.00404,0.021343,0.017303,,,
523,4.944949,,4.944949,4.966292,0.021343,,,,0.021343,0.018473,-0.00287,,,
524,4.966292,,4.966292,4.984765,0.018473,,,,0.018473,0.000496,-0.017977,,,
525,4.984765,,4.984765,4.985261,0.000496,,,,0.000496,0.012243,0.011747,,,
526,4.985261,,4.985261,4.997504,0.012243,,,,0.012243,0.008433,-0.00381,,,
527,4.997504,,4.997504,5.005937,0.008433,,,,0.008433,0.002463,-0.00597,,,
528,5.005937,,5.005937,5.0084,0.002463,,,,0.002463,0.017126,0.014663,,,
529,5.0084,,5.0084,5.025526,0.017126,,,,0.017126,0.004875,-0.012251,,,
530,5.025526,,5.025526,5.030401,0.004875,,,,0.004875,0.015598,0.010723,,,
531,5.030401,,5.030401,5.045999,0.015598,,,,0.015598,0.004614,-0.010984,,,
532,5.045999,,5.045999,5.050613,0.004614,,,,0.004614,0.01164,0.007026,,,
533,5.050613,,5.050613,5.062253,0.01164,,,,0.01164,0.003267,-0.008373,,,
534,5.062253,,5.062253,5.06552,0.003267,,,,0.003267,0.018136,0.014869,,,
535,5.06552,,5.06552,5.083656,0.018136,,,,0.018136,0.00243,-0.015706,,,
536,5.083656,,5.083656,5.086086,0.00243,,,,0.00243,0.01231,0.00988,,,
537,5.086086,,5.086086,5.098396,0.01231,,,,0.01231,0.007611,-0.004699,,,
538,5.098396,,5.098396,5.106007,0.007611,,,,0.007611,0.020103,0.012492,,,
539,5.106007,,5.106007,5.12611,0.020103,,,,0.020103,0.009254,-0.010849,,,
540,5.12611,,5.12611,5.135364,0.009254,,,,0.009254,0.003454,-0.0058,,,
541,5.135364,,5.135364,5.138818,0.003454,,,,0.003454,0,-0.003454,,,
542,5.138818,,5.138818,5.138818,0,,,,0,0.007236,0.007236,,,
543,5.138818,,5.138818,5.146054,0.007236,,,,0.007236,0.020307,0.013071,,,
544,5.146054,,5.146054,5.166361,0.020307,,,,0.020307,0.019353,-0.000954,,,
545,5.166361,,5.166361,5.185714,0.019353,,,,0.019353,0.019844,0.000491,,,
546,5.185714,,5.185714,5.205558,0.019844,,,,0.019844,0.009477,-0.010367,,,
547,5.205558,,5.205558,5.215035,0.009477,,,,0.009477,0,-0.009477,,,
548,5.215035,,5.215035,5.215035,0,,,,0,0.010446,0.010446,,,
549,5.215035,,5.215035,5.225481,0.010446,,,,0.010446,0.020933,0.010487,,,
550,5.225481,,5.225481,5.246414,0.020933,,,,0.020933,0.000499,-0.020434,,,
551,5.246414,,5.246414,5.246913,0.000499,,,,0.000499,0,-0.000499,,,
552,5.246913,,5.246913,5.246913,0,,,,0,0,0,,,
553,5.246913,,5.246913,5.246913,0,,,,0,0.019221,0.019221,,,
554,5.246913,,5.246913,5.266134,0.019221,,,,0.019221,0.006431,-0.01279,,,
555,5.266134,,5.266134,5.272565,0.006431,,,,0.006431,0.013338,0.006907,,,
556,5.272565,,5.272565,5.285903,0.013338,,,,0.013338,0.00691,-0.006428,,,
557,5.285903,,5.285903,5.292813,0.00691,,,,0.00691,0.012988,0.006078,,,
558,5.292813,,5.292813,5.305801,0.012988,,,,0.012988,0.001386,-0.011602,,,
559,5.305801,,5.305801,5.307187,0.001386,,,,0.001386,0.01302,0.011634,,,
560,5.307187,,5.307187,5.320207,0.01302,,,,0.01302,0.005143,-0.007877,,,
561,5.320207,,5.320207,5.32535,0.005143,,,,0.005143,0.01372,0.008577,,,
562,5.32535,,5.32535,5.33907,0.01372,,,,0.01372,0.006443,-0.007277,,,
563,5.33907,,5.33907,5.345513,0.006443,,,,0.006443,0.011317,0.004874,,,
564,5.345513,,5.345513,5.35683,0.011317,,,,0.011317,0.008223,-0.003094,,,
565,5.35683,,5.35683,5.365053,0.008223,,,,0.008223,0.017815,0.009592,,,
566,5.365053,,5.365053,5.382868,0.017815,,,,0.017815,0.002842,-0.014973,,,
567,5.382868,,5.382868,5.38571,0.002842,,,,0.002842,0.01782,0.014978,,,
568,5.38571,,5.38571,5.40353,0.01782,,,,0.01782,0.001492,-0.016328,,,
569,5.40353,,5.40353,5.405022,0.001492,,,,0.001492,0.020514,0.019022,,,
570,5.405022,,5.405022,5.425536,0.020514,,,,0.020514,0.008524,-0.01199,,,
571,5.425536,,5.425536,5.43406,0.008524,,,,0.008524,0.006422,-0.002102,,,
572,5.43406,,5.43406,5.440482,0.006422,,,,0.006422,0.004658,-0.001764,,,
573,5.440482,,5.440482,5.44514,0.004658,,,,0.004658,0.005005,0.000347,,,
574,5.44514,,5.44514,5.450145,0.005005,,,,0.005005,0.015976,0.010971,,,
575,5.450145,,5.450145,5.466121,0.015976,,,,0.015976,0.000915,-0.015061,,,
576,5.466121,,5.466121,5.467036,0.000915,,,,0.000915,0.018349,0.017434,,,
577,5.467036,,5.467036,5.485385,0.018349,,,,0.018349,0.005914,-0.012435,,,
578,5.485385,,5.485385,5.491299,0.005914,,,,0.005914,0.014675,0.008761,,,
579,5.491299,,5.491299,5.505974,0.014675,,,,0.014675,0.002914,-0.011761,,,
580,5.505974,,5.505974,5.508888,0.002914,,,,0.002914,0.016342,0.013428,,,
581,5.508888,,5.508888,5.52523,0.016342,,,,0.016342,0.020677,0.004335,,,
582,5.52523,,5.52523,5.545907,0.020677,,,,0.020677,0.017356,-0.003321,,,
583,5.545907,,5.545907,5.563263,0.017356,,,,0.017356,0,-0.017356,,,
584,5.563263,,5.563263,5.563263,0,,,,0,0.002124,0.002124,,,
585,5.563263,,5.563263,5.565387,0.002124,,,,0.002124,0.004331,0.002207,,,
586,5.565387,,5.565387,5.569718,0.004331,,,,0.004331,0.009679,0.005348,,,
587,5.569718,,5.569718,5.579397,0.009679,,,,0.009679,0.006622,-0.003057,,,
588,5.579397,,5.579397,5.586019,0.006622,,,,0.006622,0.01934,0.012718,,,
589,5.586019,,5.586019,5.605359,0.01934,,,,0.01934,0.020089,0.000749,,,
590,5.605359,,5.605359,5.625448,0.020089,,,,0.020089,0.010415,-0.009674,,,
591,5.625448,,5.625448,5.635863,0.010415,,,,0.010415,0,-0.010415,,,
592,5.635863,,5.635863,5.635863,0,,,,0,0.009964,0.009964,,,
593,5.635863,,5.635863,5.645827,0.009964,,,,0.009964,0.019943,0.009979,,,
594,5.645827,,5.645827,5.66577,0.019943,,,,0.019943,0,-0.019943,,,
595,5.66577,,5.66577,5.66577,0,,,,0,0.000749,0.000749,,,
596,5.66577,,5.66577,5.666519,0.000749,,,,0.000749,0.019348,0.018599,,,
597,5.666519,,5.666519,5.685867,0.019348,,,,0.019348,0.01986,0.000512,,,
598,5.685867,,5.685867,5.705727,0.01986,,,,0.01986,0.004351,-0.015509,,,
599,5.705727,,5.705727,5.710078,0.004351,,,,0.004351,0,-0.004351,,,
600,5.710078,,5.710078,5.710078,0,,,,0,0.015954,0.015954,,,
601,5.710078,,5.710078,5.726032,0.015954,,,,0.015954,0.01309,-0.002864,,,
602,5.726032,,5.726032,5.739122,0.01309,,,,0.01309,0.006583,-0.006507,,,
603,5.739122,,5.739122,5.745705,0.006583,,,,0.006583,0.020486,0.013903,,,
604,5.745705,,5.745705,5.766191,0.020486,,,,0.020486,0.00068,-0.019806,,,
605,5.766191,,5.766191,5.766871,0.00068,,,,0.00068,0,-0.00068,,,
606,5.766871,,5.766871,5.766871,0,,,,0,0.018812,0.018812,,,
607,5.766871,,5.766871,5.785683,0.018812,,,,0.018812,0.014597,-0.004215,,,
608,5.785683,,5.785683,5.80028,0.014597,,,,0.014597,0,-0.014597,,,
609,5.80028,,5.80028,5.80028,0,,,,0,0.004736,0.004736,,,
610,5.80028,,5.80028,5.805016,0.004736,,,,0.004736,0.020778,0.016042,,,
611,5.805016,,5.805016,5.825794,0.020778,,,,0.020778,0.020001,-0.000777,,,
612,5.825794,,5.825794,5.845795,0.020001,,,,0.020001,0.011321,-0.00868,,,
613,5.845795,,5.845795,5.857116,0.011321,,,,0.011321,0,-0.011321,,,
614,5.857116,,5.857116,5.857116,0,,,,0,0.00869,0.00869,,,
615,5.857116,,5.857116,5.865806,0.00869,,,,0.00869,0.020117,0.011427,,,
616,5.865806,,5.865806,5.885923,0.020117,,,,0.020117,0.019361,-0.000756,,,
617,5.885923,,5.885923,5.905284,0.019361,,,,0.019361,0.000106,-0.019255,,,
618,5.905284,,5.905284,5.90539,0.000106,,,,0.000106,0,-0.000106,,,
619,5.90539,,5.90539,5.90539,0,,,,0,0.020495,0.020495,,,
