No.,Time,,Time 1,Time 2,Delay,,Delay 1,Delay 2,Var delay,,,Total Delay,,Rata2 Delay
318,4.004116,,4.004116,4.00827,0.004154,,0.004154,0,-0.004154,,,,,
319,4.00827,,4.00827,4.00827,0,,0,0,0,,,,,
320,4.00827,,4.00827,4.00827,0,,0,0.002201,0.002201,,,,,
321,4.00827,,4.00827,4.010471,0.002201,,0.002201,0.000174,-0.002027,,,,,
322,4.010471,,4.010471,4.010645,0.000174,,0.000174,0.009178,0.009004,,,,,
323,4.010645,,4.010645,4.019823,0.009178,,0.009178,0.000355,-0.008823,,,,,
324,4.019823,,4.019823,4.020178,0.000355,,0.000355,0,-0.000355,,,,,
325,4.020178,,4.020178,4.020178,0,,0,0.000623,0.000623,,,,,
326,4.020178,,4.020178,4.020801,0.000623,,0.000623,0.009912,0.009289,,,,,
327,4.020801,,4.020801,4.030713,0.009912,,0.009912,0.000794,-0.009118,,,,,
328,4.030713,,4.030713,4.031507,0.000794,,0.000794,0.000667,-0.000127,,,,,
329,4.031507,,4.031507,4.032174,0.000667,,0.000667,0,-0.000667,,,,,
330,4.032174,,4.032174,4.032174,0,,0,0,0,,,,,
331,4.032174,,4.032174,4.032174,0,,0,0.000578,0.000578,,,,,
332,4.032174,,4.032174,4.032752,0.000578,,0.000578,0.00314,0.002562,,,,,
333,4.032752,,4.032752,4.035892,0.00314,,0.00314,0.000644,-0.002496,,,,,
334,4.035892,,4.035892,4.036536,0.000644,,0.000644,0.000382,-0.000262,,,,,
335,4.036536,,4.036536,4.036918,0.000382,,0.000382,0.000462,0.00008,,,,,
336,4.036918,,4.036918,4.03738,0.000462,,0.000462,0.000769,0.000307,,,,,
337,4.03738,,4.03738,4.038149,0.000769,,0.000769,0.000418,-0.000351,,,,,
338,4.038149,,4.038149,4.038567,0.000418,,0.000418,0.008375,0.007957,,,,,
339,4.038567,,4.038567,4.046942,0.008375,,0.008375,0.002159,-0.006216,,,,,
340,4.046942,,4.046942,4.049101,0.002159,,0.002159,0,-0.002159,,,,,
341,4.049101,,4.049101,4.049101,0,,0,0.000892,0.000892,,,,,
342,4.049101,,4.049101,4.049993,0.000892,,0.000892,0.005034,0.004142,,,,,
343,4.049993,,4.049993,4.055027,0.005034,,0.005034,0,-0.005034,,,,,
344,4.055027,,4.055027,4.055027,0,,0,0.000757,0.000757,,,,,
345,4.055027,,4.055027,4.055784,0.000757,,0.000757,0.012636,0.011879,,,,,
346,4.055784,,4.055784,4.06842,0.012636,,0.012636,0.016151,0.003515,,,,,
347,4.06842,,4.06842,4.084571,0.016151,,0.016151,0.007853,-0.008298,,,,,
348,4.084571,,4.084571,4.092424,0.007853,,0.007853,0,-0.007853,,,,,
349,4.092424,,4.092424,4.092424,0,,0,0.02436,0.02436,,,,,
350,4.092424,,4.092424,4.116784,0.02436,,0.02436,0.121448,0.097088,,,,,
351,4.116784,,4.116784,4.238232,0.121448,,0.121448,0.000309,-0.121139,,,,,
352,4.238232,,4.238232,4.238541,0.000309,,0.000309,0.000195,-0.000114,,,,,
353,4.238541,,4.238541,4.238736,0.000195,,0.000195,0.02838,0.028185,,,,,
354,4.238736,,4.238736,4.267116,0.02838,,0.02838,0.016953,-0.011427,,,,,
355,4.267116,,4.267116,4.284069,0.016953,,0.016953,0.004904,-0.012049,,,,,
356,4.284069,,4.284069,4.288973,0.004904,,0.004904,0.005807,0.000903,,,,,
357,4.288973,,4.288973,4.29478,0.005807,,0.005807,0,-0.005807,,,,,
358,4.29478,,4.29478,4.29478,0,,0,0.001261,0.001261,,,,,
359,4.29478,,4.29478,4.296041,0.001261,,0.001261,0.048368,0.047107,,,,,
360,4.296041,,4.296041,4.344409,0.048368,,0.048368,0.005544,-0.042824,,,,,
361,4.344409,,4.344409,4.349953,0.005544,,0.005544,0.535592,0.530048,,,,,
362,4.349953,,4.349953,4.885545,0.535592,,0.535592,0.012456,-0.523136,,,,,
363,4.885545,,4.885545,4.898001,0.012456,,0.012456,0.000345,-0.012111,,,,,
364,4.898001,,4.898001,4.898346,0.000345,,0.000345,0.000367,0.000022,,,,,
365,4.898346,,4.898346,4.898713,0.000367,,0.000367,0.000309,-0.000058,,,,,
366,4.898713,,4.898713,4.899022,0.000309,,0.000309,0.000366,0.000057,,,,,
367,4.899022,,4.899022,4.899388,0.000366,,0.000366,0.000437,0.000071,,,,,
368,4.899388,,4.899388,4.899825,0.000437,,0.000437,0.018131,0.017694,,,,,
369,4.899825,,4.899825,4.917956,0.018131,,0.018131,0.077505,0.059374,,,,,
370,4.917956,,4.917956,4.995461,0.077505,,0.077505,0.136053,0.058548,,,,,
371,4.995461,,4.995461,5.131514,0.136053,,0.136053,0.000224,-0.135829,,,,,
372,5.131514,,5.131514,5.131738,0.000224,,0.000224,0.028836,0.028612,,,,,
373,5.131738,,5.131738,5.160574,0.028836,,0.028836,0.007401,-0.021435,,,,,
374,5.160574,,5.160574,5.167975,0.007401,,0.007401,0.006036,-0.001365,,,,,
375,5.167975,,5.167975,5.174011,0.006036,,0.006036,0.000191,-0.005845,,,,,
376,5.174011,,5.174011,5.174202,0.000191,,0.000191,0.000682,0.000491,,,,,
377,5.174202,,5.174202,5.174884,0.000682,,0.000682,0.0489,0.048218,,,,,
378,5.174884,,5.174884,5.223784,0.0489,,0.0489,0.725081,0.676181,,,,,
379,5.223784,,5.223784,5.948865,0.725081,,0.725081,0.00018,-0.724901,,,,,
380,5.948865,,5.948865,5.949045,0.00018,,0.00018,0.000109,-0.000071,,,,,
381,5.949045,,5.949045,5.949154,0.000109,,0.000109,0.061494,0.061385,,,,,
382,5.949154,,5.949154,6.010648,0.061494,,0.061494,0.010453,-0.051041,,,,,
383,6.010648,,6.010648,6.021101,0.010453,,0.010453,0.010768,0.000315,,,,,
384,6.021101,,6.021101,6.031869,0.010768,,0.010768,0.014087,0.003319,,,,,
385,6.031869,,6.031869,6.045956,0.014087,,0.014087,0,-0.014087,,,,,
386,6.045956,,6.045956,6.045956,0,,0,0,0,,,,,
387,6.045956,,6.045956,6.045956,0,,0,0,0,,,,,
388,6.045956,,6.045956,6.045956,0,,0,0,0,,,,,
389,6.045956,,6.045956,6.045956,0,,0,0,0,,,,,
390,6.045956,,6.045956,6.045956,0,,0,0.001345,0.001345,,,,,
391,6.045956,,6.045956,6.047301,0.001345,,0.001345,0.027044,0.025699,,,,,
392,6.047301,,6.047301,6.074345,0.027044,,0.027044,0.004867,-0.022177,,,,,
393,6.074345,,6.074345,6.079212,0.004867,,0.004867,0.006399,0.001532,,,,,
394,6.079212,,6.079212,6.085611,0.006399,,0.006399,0.003862,-0.002537,,,,,
395,6.085611,,6.085611,6.089473,0.003862,,0.003862,0.008608,0.004746,,,,,
396,6.089473,,6.089473,6.098081,0.008608,,0.008608,0.004362,-0.004246,,,,,
397,6.098081,,6.098081,6.102443,0.004362,,0.004362,0.004298,-6.40E-05,,,,,
398,6.102443,,6.102443,6.106741,0.004298,,0.004298,0.004603,0.000305,,,,,
399,6.106741,,6.106741,6.111344,0.004603,,0.004603,0.018553,0.01395,,,,,
400,6.111344,,6.111344,6.129897,0.018553,,0.018553,0,-0.018553,,,,,
401,6.129897,,6.129897,6.129897,0,,0,0,0,,,,,
402,6.129897,,6.129897,6.129897,0,,0,0,0,,,,,
403,6.129897,,6.129897,6.129897,0,,0,0,0,,,,,
404,6.129897,,6.129897,6.129897,0,,0,0.001453,0.001453,,,,,
405,6.129897,,6.129897,6.13135,0.001453,,0.001453,0.015979,0.014526,,,,,
406,6.13135,,6.13135,6.147329,0.015979,,0.015979,0,-0.015979,,,,,
407,6.147329,,6.147329,6.147329,0,,0,0,0,,,,,
408,6.147329,,6.147329,6.147329,0,,0,0,0,,,,,
409,6.147329,,6.147329,6.147329,0,,0,0,0,,,,,
410,6.147329,,6.147329,6.147329,0,,0,0,0,,,,,
411,6.147329,,6.147329,6.147329,0,,0,0,0,,,,,
412,6.147329,,6.147329,6.147329,0,,0,0,0,,,,,
413,6.147329,,6.147329,6.147329,0,,0,0,0,,,,,
414,6.147329,,6.147329,6.147329,0,,0,0.001979,0.001979,,,,,
415,6.147329,,6.147329,6.149308,0.001979,,0.001979,0.011491,0.009512,,,,,
416,6.149308,,6.149308,6.160799,0.011491,,0.011491,0,-0.011491,,,,,
417,6.160799,,6.160799,6.160799,0,,0,0,0,,,,,
418,6.160799,,6.160799,6.160799,0,,0,0,0,,,,,
419,6.160799,,6.160799,6.160799,0,,0,0,0,,,,,
420,6.160799,,6.160799,6.160799,0,,0,0.001495,0.001495,,,,,
421,6.160799,,6.160799,6.162294,0.001495,,0.001495,0.035194,0.033699,,,,,
422,6.162294,,6.162294,6.197488,0.035194,,0.035194,0.036494,0.0013,,,,,
423,6.197488,,6.197488,6.233982,0.036494,,0.036494,0.116111,0.079617,,,,,
424,6.233982,,6.233982,6.350093,0.116111,,0.116111,0.007467,-0.108644,,,,,
425,6.350093,,6.350093,6.35756,0.007467,,0.007467,0.042779,0.035312,,,,,
426,6.35756,,6.35756,6.400339,0.042779,,0.042779,0,-0.042779,,,,,
427,6.400339,,6.400339,6.400339,0,,0,0,0,,,,,
428,6.400339,,6.400339,6.400339,0,,0,0.001074,0.001074,,,,,
429,6.400339,,6.400339,6.401413,0.001074,,0.001074,0.045723,0.044649,,,,,
430,6.401413,,6.401413,6.447136,0.045723,,0.045723,0.219111,0.173388,,,,,
431,6.447136,,6.447136,6.666247,0.219111,,0.219111,0.02958,-0.189531,,,,,
432,6.666247,,6.666247,6.695827,0.02958,,0.02958,1.168127,1.138547,,,,,
433,6.695827,,6.695827,7.863954,1.168127,,1.168127,0.914656,-0.253471,,,,,
434,7.863954,,7.863954,8.77861,0.914656,,0.914656,0,-0.914656,,,,,
435,8.77861,,8.77861,8.77861,0,,0,0,0,,,,,
436,8.77861,,8.77861,8.77861,0,,0,0.001015,0.001015,,,,,
437,8.77861,,8.77861,8.779625,0.001015,,0.001015,0.001764,0.000749,,,,,
438,8.779625,,8.779625,8.781389,0.001764,,0.001764,0,-0.001764,,,,,
439,8.781389,,8.781389,8.781389,0,,0,0.000629,0.000629,,,,,
440,8.781389,,8.781389,8.782018,0.000629,,0.000629,0.003454,0.002825,,,,,
441,8.782018,,8.782018,8.785472,0.003454,,0.003454,0,-0.003454,,,,,
442,8.785472,,8.785472,8.785472,0,,0,0,0,,,,,
443,8.785472,,8.785472,8.785472,0,,0,0,0,,,,,
444,8.785472,,8.785472,8.785472,0,,0,0,0,,,,,
445,8.785472,,8.785472,8.785472,0,,0,0,0,,,,,
446,8.785472,,8.785472,8.785472,0,,0,0,0,,,,,
447,8.785472,,8.785472,8.785472,0,,0,0.000859,0.000859,,,,,
448,8.785472,,8.785472,8.786331,0.000859,,0.000859,0.004171,0.003312,,,,,
449,8.786331,,8.786331,8.790502,0.004171,,0.004171,0,-0.004171,,,,,
450,8.790502,,8.790502,8.790502,0,,0,0.000517,0.000517,,,,,
451,8.790502,,8.790502,8.791019,0.000517,,0.000517,0.016944,0.016427,,,,,
452,8.791019,,8.791019,8.807963,0.016944,,0.016944,0.043755,0.026811,,,,,
453,8.807963,,8.807963,8.851718,0.043755,,0.043755,0.000964,-0.042791,,,,,
454,8.851718,,8.851718,8.852682,0.000964,,0.000964,0,-0.000964,,,,,
455,8.852682,,8.852682,8.852682,0,,0,0.000458,0.000458,,,,,
456,8.852682,,8.852682,8.85314,0.000458,,0.000458,0.002808,0.00235,,,,,
457,8.85314,,8.85314,8.855948,0.002808,,0.002808,0,-0.002808,,,,,
458,8.855948,,8.855948,8.855948,0,,0,0.000639,0.000639,,,,,
459,8.855948,,8.855948,8.856587,0.000639,,0.000639,0.000607,-0.000032,,,,,
460,8.856587,,8.856587,8.857194,0.000607,,0.000607,0,-0.000607,,,,,
461,8.857194,,8.857194,8.857194,0,,0,0.000298,0.000298,,,,,
462,8.857194,,8.857194,8.857492,0.000298,,0.000298,0,-0.000298,,,,,
463,8.857492,,8.857492,8.857492,0,,0,0.000265,0.000265,,,,,
464,8.857492,,8.857492,8.857757,0.000265,,0.000265,0.000643,0.000378,,,,,
465,8.857757,,8.857757,8.8584,0.000643,,0.000643,0.000442,-0.000201,,,,,
466,8.8584,,8.8584,8.858842,0.000442,,0.000442,0,-0.000442,,,,,
467,8.858842,,8.858842,8.858842,0,,0,0.00063,0.00063,,,,,
468,8.858842,,8.858842,8.859472,0.00063,,0.00063,0.001096,0.000466,,,,,
469,8.859472,,8.859472,8.860568,0.001096,,0.001096,0,-0.001096,,,,,
470,8.860568,,8.860568,8.860568,0,,0,0.000669,0.000669,,,,,
471,8.860568,,8.860568,8.861237,0.000669,,0.000669,0.027442,0.026773,,,,,
472,8.861237,,8.861237,8.888679,0.027442,,0.027442,0.053509,0.026067,,,,,
473,8.888679,,8.888679,8.942188,0.053509,,0.053509,0,-0.053509,,,,,
474,8.942188,,8.942188,8.942188,0,,0,0,0,,,,,
475,8.942188,,8.942188,8.942188,0,,0,0.00034,0.00034,,,,,
476,8.942188,,8.942188,8.942528,0.00034,,0.00034,0,-0.00034,,,,,
477,8.942528,,8.942528,8.942528,0,,0,0.000379,0.000379,,,,,
478,8.942528,,8.942528,8.942907,0.000379,,0.000379,0.001721,0.001342,,,,,
479,8.942907,,8.942907,8.944628,0.001721,,0.001721,0,-0.001721,,,,,
480,8.944628,,8.944628,8.944628,0,,0,0.000579,0.000579,,,,,
481,8.944628,,8.944628,8.945207,0.000579,,0.000579,0.00965,0.009071,,,,,
482,8.945207,,8.945207,8.954857,0.00965,,0.00965,0,-0.00965,,,,,
483,8.954857,,8.954857,8.954857,0,,0,0.000875,0.000875,,,,,
484,8.954857,,8.954857,8.955732,0.000875,,0.000875,0.001107,0.000232,,,,,
485,8.955732,,8.955732,8.956839,0.001107,,0.001107,0,-0.001107,,,,,
486,8.956839,,8.956839,8.956839,0,,0,0,0,,,,,
487,8.956839,,8.956839,8.956839,0,,0,0,0,,,,,
488,8.956839,,8.956839,8.956839,0,,0,0.000678,0.000678,,,,,
489,8.956839,,8.956839,8.957517,0.000678,,0.000678,0.031927,0.031249,,,,,
490,8.957517,,8.957517,8.989444,0.031927,,0.031927,0,-0.031927,,,,,
491,8.989444,,8.989444,8.989444,0,,0,0.000595,0.000595,,,,,
492,8.989444,,8.989444,8.990039,0.000595,,0.000595,0.005963,0.005368,,,,,
493,8.990039,,8.990039,8.996002,0.005963,,0.005963,0,-0.005963,,,,,
494,8.996002,,8.996002,8.996002,0,,0,0,0,,,,,
495,8.996002,,8.996002,8.996002,0,,0,0,0,,,,,
496,8.996002,,8.996002,8.996002,0,,0,0,0,,,,,
497,8.996002,,8.996002,8.996002,0,,0,0,0,,,,,
498,8.996002,,8.996002,8.996002,0,,0,0,0,,,,,
499,8.996002,,8.996002,8.996002,0,,0,0,0,,,,,
500,8.996002,,8.996002,8.996002,0,,0,0,0,,,,,
501,8.996002,,8.996002,8.996002,0,,0,0,0,,,,,
502,8.996002,,8.996002,8.996002,0,,0,0.001012,0.001012,,,,,
503,8.996002,,8.996002,8.997014,0.001012,,0.001012,0.044344,0.043332,,,,,
504,8.997014,,8.997014,9.041358,0.044344,,0.044344,0,-0.044344,,,,,
505,9.041358,,9.041358,9.041358,0,,0,0.001275,0.001275,,,,,
506,9.041358,,9.041358,9.042633,0.001275,,0.001275,0.007023,0.005748,,,,,
507,9.042633,,9.042633,9.049656,0.007023,,0.007023,0,-0.007023,,,,,
508,9.049656,,9.049656,9.049656,0,,0,0.000684,0.000684,,,,,
509,9.049656,,9.049656,9.05034,0.000684,,0.000684,0.000441,-0.000243,,,,,
510,9.05034,,9.05034,9.050781,0.000441,,0.000441,0,-0.000441,,,,,
511,9.050781,,9.050781,9.050781,0,,0,0,0,,,,,
512,9.050781,,9.050781,9.050781,0,,0,0,0,,,,,
513,9.050781,,9.050781,9.050781,0,,0,0,0,,,,,
514,9.050781,,9.050781,9.050781,0,,0,0,0,,,,,
515,9.050781,,9.050781,9.050781,0,,0,0,0,,,,,
516,9.050781,,9.050781,9.050781,0,,0,0,0,,,,,
517,9.050781,,9.050781,9.050781,0,,0,0,0,,,,,
518,9.050781,,9.050781,9.050781,0,,0,0.001026,0.001026,,,,,
519,9.050781,,9.050781,9.051807,0.001026,,0.001026,0.004619,0.003593,,,,,
520,9.051807,,9.051807,9.056426,0.004619,,0.004619,0.001455,-0.003164,,,,,
521,9.056426,,9.056426,9.057881,0.001455,,0.001455,0,-0.001455,,,,,
522,9.057881,,9.057881,9.057881,0,,0,0.001367,0.001367,,,,,
523,9.057881,,9.057881,9.059248,0.001367,,0.001367,0.022939,0.021572,,,,,
524,9.059248,,9.059248,9.082187,0.022939,,0.022939,0.004147,-0.018792,,,,,
525,9.082187,,9.082187,9.086334,0.004147,,0.004147,0.023774,0.019627,,,,,
526,9.086334,,9.086334,9.110108,0.023774,,0.023774,0.022621,-0.001153,,,,,
527,9.110108,,9.110108,9.132729,0.022621,,0.022621,0.011984,-0.010637,,,,,
528,9.132729,,9.132729,9.144713,0.011984,,0.011984,0.000832,-0.011152,,,,,
529,9.144713,,9.144713,9.145545,0.000832,,0.000832,0.002061,0.001229,,,,,
530,9.145545,,9.145545,9.147606,0.002061,,0.002061,0,-0.002061,,,,,
531,9.147606,,9.147606,9.147606,0,,0,0,0,,,,,
532,9.147606,,9.147606,9.147606,0,,0,0,0,,,,,
533,9.147606,,9.147606,9.147606,0,,0,0.000357,0.000357,,,,,
534,9.147606,,9.147606,9.147963,0.000357,,0.000357,0,-0.000357,,,,,
535,9.147963,,9.147963,9.147963,0,,0,0,0,,,,,
536,9.147963,,9.147963,9.147963,0,,0,0,0,,,,,
537,9.147963,,9.147963,9.147963,0,,0,0,0,,,,,
538,9.147963,,9.147963,9.147963,0,,0,0,0,,,,,
539,9.147963,,9.147963,9.147963,0,,0,0.000561,0.000561,,,,,
540,9.147963,,9.147963,9.148524,0.000561,,0.000561,0.001466,0.000905,,,,,
541,9.148524,,9.148524,9.14999,0.001466,,0.001466,0,-0.001466,,,,,
542,9.14999,,9.14999,9.14999,0,,0,0.000567,0.000567,,,,,
543,9.14999,,9.14999,9.150557,0.000567,,0.000567,0.007044,0.006477,,,,,
544,9.150557,,9.150557,9.157601,0.007044,,0.007044,0,-0.007044,,,,,
545,9.157601,,9.157601,9.157601,0,,0,0.000594,0.000594,,,,,
546,9.157601,,9.157601,9.158195,0.000594,,0.000594,0.000497,-0.000097,,,,,
547,9.158195,,9.158195,9.158692,0.000497,,0.000497,0.000273,-0.000224,,,,,
548,9.158692,,9.158692,9.158965,0.000273,,0.000273,0.000408,0.000135,,,,,
549,9.158965,,9.158965,9.159373,0.000408,,0.000408,0.012703,0.012295,,,,,
550,9.159373,,9.159373,9.172076,0.012703,,0.012703,0,-0.012703,,,,,
551,9.172076,,9.172076,9.172076,0,,0,0,0,,,,,
552,9.172076,,9.172076,9.172076,0,,0,0,0,,,,,
553,9.172076,,9.172076,9.172076,0,,0,0.000758,0.000758,,,,,
554,9.172076,,9.172076,9.172834,0.000758,,0.000758,0.006578,0.00582,,,,,
555,9.172834,,9.172834,9.179412,0.006578,,0.006578,0,-0.006578,,,,,
556,9.179412,,9.179412,9.179412,0,,0,0.000673,0.000673,,,,,
557,9.179412,,9.179412,9.180085,0.000673,,0.000673,0.000325,-0.000348,,,,,
558,9.180085,,9.180085,9.18041,0.000325,,0.000325,0,-0.000325,,,,,
559,9.18041,,9.18041,9.18041,0,,0,0.000466,0.000466,,,,,
560,9.18041,,9.18041,9.180876,0.000466,,0.000466,0.008991,0.008525,,,,,
561,9.180876,,9.180876,9.189867,0.008991,,0.008991,0.013092,0.004101,,,,,
562,9.189867,,9.189867,9.202959,0.013092,,0.013092,0,-0.013092,,,,,
563,9.202959,,9.202959,9.202959,0,,0,0,0,,,,,
564,9.202959,,9.202959,9.202959,0,,0,0,0,,,,,
565,9.202959,,9.202959,9.202959,0,,0,0,0,,,,,
566,9.202959,,9.202959,9.202959,0,,0,0.000869,0.000869,,,,,
567,9.202959,,9.202959,9.203828,0.000869,,0.000869,0.003023,0.002154,,,,,
568,9.203828,,9.203828,9.206851,0.003023,,0.003023,0,-0.003023,,,,,
569,9.206851,,9.206851,9.206851,0,,0,0.000614,0.000614,,,,,
570,9.206851,,9.206851,9.207465,0.000614,,0.000614,0.00761,0.006996,,,,,
571,9.207465,,9.207465,9.215075,0.00761,,0.00761,0,-0.00761,,,,,
572,9.215075,,9.215075,9.215075,0,,0,0.000583,0.000583,,,,,
573,9.215075,,9.215075,9.215658,0.000583,,0.000583,0.004496,0.003913,,,,,
574,9.215658,,9.215658,9.220154,0.004496,,0.004496,0,-0.004496,,,,,
575,9.220154,,9.220154,9.220154,0,,0,0,0,,,,,
576,9.220154,,9.220154,9.220154,0,,0,0,0,,,,,
577,9.220154,,9.220154,9.220154,0,,0,0.00082,0.00082,,,,,
578,9.220154,,9.220154,9.220974,0.00082,,0.00082,0.00893,0.00811,,,,,
579,9.220974,,9.220974,9.229904,0.00893,,0.00893,0,-0.00893,,,,,
580,9.229904,,9.229904,9.229904,0,,0,0,0,,,,,
581,9.229904,,9.229904,9.229904,0,,0,0,0,,,,,
582,9.229904,,9.229904,9.229904,0,,0,0.000641,0.000641,,,,,
583,9.229904,,9.229904,9.230545,0.000641,,0.000641,0.007908,0.007267,,,,,
584,9.230545,,9.230545,9.238453,0.007908,,0.007908,0,-0.007908,,,,,
585,9.238453,,9.238453,9.238453,0,,0,0.000568,0.000568,,,,,
586,9.238453,,9.238453,9.239021,0.000568,,0.000568,0.000846,0.000278,,,,,
587,9.239021,,9.239021,9.239867,0.000846,,0.000846,0,-0.000846,,,,,
588,9.239867,,9.239867,9.239867,0,,0,0.00058,0.00058,,,,,
589,9.239867,,9.239867,9.240447,0.00058,,0.00058,0.006925,0.006345,,,,,
590,9.240447,,9.240447,9.247372,0.006925,,0.006925,0.000862,-0.006063,,,,,
591,9.247372,,9.247372,9.248234,0.000862,,0.000862,0,-0.000862,,,,,
592,9.248234,,9.248234,9.248234,0,,0,0,0,,,,,
593,9.248234,,9.248234,9.248234,0,,0,0.000566,0.000566,,,,,
594,9.248234,,9.248234,9.2488,0.000566,,0.000566,0.014218,0.013652,,,,,
595,9.2488,,9.2488,9.263018,0.014218,,0.014218,0,-0.014218,,,,,
596,9.263018,,9.263018,9.263018,0,,0,0.000614,0.000614,,,,,
597,9.263018,,9.263018,9.263632,0.000614,,0.000614,0.008597,0.007983,,,,,
598,9.263632,,9.263632,9.272229,0.008597,,0.008597,0,-0.008597,,,,,
599,9.272229,,9.272229,9.272229,0,,0,0.000665,0.000665,,,,,
600,9.272229,,9.272229,9.272894,0.000665,,0.000665,0.006693,0.006028,,,,,
601,9.272894,,9.272894,9.279587,0.006693,,0.006693,0.001164,-0.005529,,,,,
602,9.279587,,9.279587,9.280751,0.001164,,0.001164,0,-0.001164,,,,,
603,9.280751,,9.280751,9.280751,0,,0,0.00067,0.00067,,,,,
604,9.280751,,9.280751,9.281421,0.00067,,0.00067,0.000367,-0.000303,,,,,
605,9.281421,,9.281421,9.281788,0.000367,,0.000367,0.007825,0.007458,,,,,
606,9.281788,,9.281788,9.289613,0.007825,,0.007825,0.000678,-0.007147,,,,,
607,9.289613,,9.289613,9.290291,0.000678,,0.000678,0.000685,7.00E-06,,,,,
608,9.290291,,9.290291,9.290976,0.000685,,0.000685,0,-0.000685,,,,,
609,9.290976,,9.290976,9.290976,0,,0,0.000576,0.000576,,,,,
610,9.290976,,9.290976,9.291552,0.000576,,0.000576,0.000754,0.000178,,,,,
611,9.291552,,9.291552,9.292306,0.000754,,0.000754,0.015706,0.014952,,,,,
612,9.292306,,9.292306,9.308012,0.015706,,0.015706,0,-0.015706,,,,,
613,9.308012,,9.308012,9.308012,0,,0,0,0,,,,,
614,9.308012,,9.308012,9.308012,0,,0,0,0,,,,,
615,9.308012,,9.308012,9.308012,0,,0,0.001568,0.001568,,,,,
616,9.308012,,9.308012,9.30958,0.001568,,0.001568,0.002981,0.001413,,,,,
617,9.30958,,9.30958,9.312561,0.002981,,0.002981,0,-0.002981,,,,,
618,9.312561,,9.312561,9.312561,0,,0,0,0,,,,,
619,9.312561,,9.312561,9.312561,0,,0,0,0,,,,,
620,9.312561,,9.312561,9.312561,0,,0,0.000858,0.000858,,,,,
621,9.312561,,9.312561,9.313419,0.000858,,0.000858,0.00076,-0.000098,,,,,
622,9.313419,,9.313419,9.314179,0.00076,,0.00076,0.000816,0.000056,,,,,
623,9.314179,,9.314179,9.314995,0.000816,,0.000816,0.000493,-0.000323,,,,,
624,9.314995,,9.314995,9.315488,0.000493,,0.000493,0.000654,0.000161,,,,,
625,9.315488,,9.315488,9.316142,0.000654,,0.000654,0.000737,8.30E-05,,,,,
626,9.316142,,9.316142,9.316879,0.000737,,0.000737,0.000432,-0.000305,,,,,
627,9.316879,,9.316879,9.317311,0.000432,,0.000432,0.00848,0.008048,,,,,
628,9.317311,,9.317311,9.325791,0.00848,,0.00848,0.001705,-0.006775,,,,,
629,9.325791,,9.325791,9.327496,0.001705,,0.001705,0,-0.001705,,,,,
630,9.327496,,9.327496,9.327496,0,,0,0.000617,0.000617,,,,,
631,9.327496,,9.327496,9.328113,0.000617,,0.000617,0.000244,-0.000373,,,,,
632,9.328113,,9.328113,9.328357,0.000244,,0.000244,0.007833,0.007589,,,,,
633,9.328357,,9.328357,9.33619,0.007833,,0.007833,0,-0.007833,,,,,
634,9.33619,,9.33619,9.33619,0,,0,0,0,,,,,
635,9.33619,,9.33619,9.33619,0,,0,0.00057,0.00057,,,,,
636,9.33619,,9.33619,9.33676,0.00057,,0.00057,0.000284,-0.000286,,,,,
637,9.33676,,9.33676,9.337044,0.000284,,0.000284,0.011152,0.010868,,,,,
638,9.337044,,9.337044,9.348196,0.011152,,0.011152,0.000481,-0.010671,,,,,
639,9.348196,,9.348196,9.348677,0.000481,,0.000481,0.015789,0.015308,,,,,
640,9.348677,,9.348677,9.364466,0.015789,,0.015789,0,-0.015789,,,,,
641,9.364466,,9.364466,9.364466,0,,0,0.000219,0.000219,,,,,
642,9.364466,,9.364466,9.364685,0.000219,,0.000219,0,-0.000219,,,,,
643,9.364685,,9.364685,9.364685,0,,0,0.000418,0.000418,,,,,
644,9.364685,,9.364685,9.365103,0.000418,,0.000418,0.002776,0.002358,,,,,
645,9.365103,,9.365103,9.367879,0.002776,,0.002776,0.003633,0.000857,,,,,
646,9.367879,,9.367879,9.371512,0.003633,,0.003633,0,-0.003633,,,,,
647,9.371512,,9.371512,9.371512,0,,0,0,0,,,,,
648,9.371512,,9.371512,9.371512,0,,0,0.000588,0.000588,,,,,
649,9.371512,,9.371512,9.3721,0.000588,,0.000588,0.008382,0.007794,,,,,
650,9.3721,,9.3721,9.380482,0.008382,,0.008382,0,-0.008382,,,,,
651,9.380482,,9.380482,9.380482,0,,0,0,0,,,,,
652,9.380482,,9.380482,9.380482,0,,0,0.000773,0.000773,,,,,
653,9.380482,,9.380482,9.381255,0.000773,,0.000773,0.009301,0.008528,,,,,
654,9.381255,,9.381255,9.390556,0.009301,,0.009301,0.000706,-0.008595,,,,,
655,9.390556,,9.390556,9.391262,0.000706,,0.000706,0,-0.000706,,,,,
656,9.391262,,9.391262,9.391262,0,,0,0,0,,,,,
657,9.391262,,9.391262,9.391262,0,,0,0,0,,,,,
658,9.391262,,9.391262,9.391262,0,,0,0.00064,0.00064,,,,,
659,9.391262,,9.391262,9.391902,0.00064,,0.00064,0.015068,0.014428,,,,,
660,9.391902,,9.391902,9.40697,0.015068,,0.015068,0,-0.015068,,,,,
661,9.40697,,9.40697,9.40697,0,,0,0,0,,,,,
662,9.40697,,9.40697,9.40697,0,,0,0,0,,,,,
663,9.40697,,9.40697,9.40697,0,,0,0.00068,0.00068,,,,,
